Bandit,Reward,Algorithm
3,3.351018135116502,Thompson-Sampling
3,3.44042067797136,Thompson-Sampling
3,4.762061316510588,Thompson-Sampling
3,4.467940680661026,Thompson-Sampling
3,3.5426081721008713,Thompson-Sampling
3,4.951356468276611,Thompson-Sampling
3,5.892556164145426,Thompson-Sampling
3,4.494957446075551,Thompson-Sampling
3,4.972846643424346,Thompson-Sampling
3,2.996843972852698,Thompson-Sampling
3,6.223206160679768,Thompson-Sampling
3,4.982310111078498,Thompson-Sampling
3,4.8878062452894815,Thompson-Sampling
3,5.924687945133877,Thompson-Sampling
3,4.47441864040976,Thompson-Sampling
3,4.610338220946235,Thompson-Sampling
3,5.300856416133204,Thompson-Sampling
3,3.9359326568840407,Thompson-Sampling
3,4.0955564335408345,Thompson-Sampling
3,4.758847890534998,Thompson-Sampling
3,4.55879551832109,Thompson-Sampling
3,4.036656958052158,Thompson-Sampling
3,5.009018504549891,Thompson-Sampling
3,4.686179743055395,Thompson-Sampling
3,3.0395827712840418,Thompson-Sampling
3,4.574455230371024,Thompson-Sampling
3,3.9369756985489697,Thompson-Sampling
3,3.7258759828686494,Thompson-Sampling
3,4.569438708089125,Thompson-Sampling
3,2.87870468058952,Thompson-Sampling
3,3.216124592647781,Thompson-Sampling
3,2.9653631325013468,Thompson-Sampling
3,4.961560307644907,Thompson-Sampling
3,4.267728041467793,Thompson-Sampling
3,3.4383988248364568,Thompson-Sampling
3,3.8893685272435174,Thompson-Sampling
3,5.285536428115475,Thompson-Sampling
3,4.466965888548557,Thompson-Sampling
3,4.979310481079014,Thompson-Sampling
3,6.035426601863109,Thompson-Sampling
3,2.363988439572454,Thompson-Sampling
3,4.668088255910373,Thompson-Sampling
3,3.7645917226377534,Thompson-Sampling
3,3.2915784295506985,Thompson-Sampling
3,4.321908305258285,Thompson-Sampling
3,4.397685830970352,Thompson-Sampling
3,4.017395326169769,Thompson-Sampling
3,3.5912759018475184,Thompson-Sampling
3,3.3942067089395644,Thompson-Sampling
3,5.158269397529924,Thompson-Sampling
3,3.8727663219631183,Thompson-Sampling
3,4.161351885522608,Thompson-Sampling
3,2.420432100714893,Thompson-Sampling
3,3.6205030674074004,Thompson-Sampling
3,3.9821266616270985,Thompson-Sampling
3,3.869703642151933,Thompson-Sampling
3,4.705270741367887,Thompson-Sampling
3,4.1035567803997255,Thompson-Sampling
3,4.685498093736552,Thompson-Sampling
3,4.058530425618873,Thompson-Sampling
3,5.19033651999791,Thompson-Sampling
3,3.8395721694028713,Thompson-Sampling
3,4.001571420802617,Thompson-Sampling
3,3.4369400262757406,Thompson-Sampling
3,4.308819750533391,Thompson-Sampling
3,3.8191679181403253,Thompson-Sampling
3,3.06855640788255,Thompson-Sampling
3,2.331577453625491,Thompson-Sampling
3,3.6650320228223365,Thompson-Sampling
3,5.848564108598941,Thompson-Sampling
3,3.7251363265030553,Thompson-Sampling
3,3.910545395082192,Thompson-Sampling
3,4.682269921413021,Thompson-Sampling
3,4.741800818594993,Thompson-Sampling
3,4.262114317791114,Thompson-Sampling
3,3.4517545530649048,Thompson-Sampling
3,4.95266955404691,Thompson-Sampling
3,3.542991722408341,Thompson-Sampling
3,4.908229320766763,Thompson-Sampling
3,4.410777120735551,Thompson-Sampling
3,2.4657071750954263,Thompson-Sampling
3,3.793767885913322,Thompson-Sampling
3,3.6676865654310955,Thompson-Sampling
3,4.772717793346166,Thompson-Sampling
3,1.8904029054331617,Thompson-Sampling
3,4.39936460001446,Thompson-Sampling
3,4.058711033646414,Thompson-Sampling
3,2.487279399506135,Thompson-Sampling
3,4.066781429762981,Thompson-Sampling
3,4.074178460301805,Thompson-Sampling
3,3.821597379999358,Thompson-Sampling
3,4.559432894857231,Thompson-Sampling
3,1.6255467219584059,Thompson-Sampling
3,2.021351142740417,Thompson-Sampling
3,3.1395512900394125,Thompson-Sampling
3,3.932087993588334,Thompson-Sampling
3,4.030749193993106,Thompson-Sampling
3,3.531674721539629,Thompson-Sampling
3,3.6270109128168784,Thompson-Sampling
3,3.447262226138026,Thompson-Sampling
3,4.39311660607377,Thompson-Sampling
3,3.8488660288178536,Thompson-Sampling
3,3.3306139480063663,Thompson-Sampling
3,4.9362296004351975,Thompson-Sampling
3,3.94290959781132,Thompson-Sampling
3,1.7308460150411924,Thompson-Sampling
3,3.593781411185213,Thompson-Sampling
3,3.0223562455879014,Thompson-Sampling
3,2.2154362922312867,Thompson-Sampling
3,5.33942365512585,Thompson-Sampling
3,3.6396536787102334,Thompson-Sampling
3,3.4263386614768017,Thompson-Sampling
3,4.393904023829453,Thompson-Sampling
3,1.9518765476675761,Thompson-Sampling
3,2.2356058409193955,Thompson-Sampling
3,2.1235539900047673,Thompson-Sampling
3,3.3051337592816976,Thompson-Sampling
3,3.7190331357849558,Thompson-Sampling
3,6.200346348772712,Thompson-Sampling
3,3.86601556972142,Thompson-Sampling
3,2.631928838553873,Thompson-Sampling
3,2.8683145324640087,Thompson-Sampling
3,4.811577707831873,Thompson-Sampling
3,4.534986323108379,Thompson-Sampling
3,3.339851282736643,Thompson-Sampling
3,4.227468850292168,Thompson-Sampling
3,4.58936752986275,Thompson-Sampling
3,4.079812400637103,Thompson-Sampling
3,2.8697171142384454,Thompson-Sampling
3,3.668527609062234,Thompson-Sampling
3,3.362102470364004,Thompson-Sampling
3,4.126228293984335,Thompson-Sampling
3,2.256002367887739,Thompson-Sampling
3,4.194429672212081,Thompson-Sampling
3,4.722120723933661,Thompson-Sampling
3,4.422107030880175,Thompson-Sampling
3,3.8840671919476417,Thompson-Sampling
3,6.225440102743404,Thompson-Sampling
3,2.4975283980270673,Thompson-Sampling
3,4.854264352981776,Thompson-Sampling
3,3.0557207235756145,Thompson-Sampling
3,3.162157241009834,Thompson-Sampling
3,3.7968653053880086,Thompson-Sampling
3,3.3380527988638735,Thompson-Sampling
3,3.8198489412562995,Thompson-Sampling
3,3.5486242377872936,Thompson-Sampling
3,5.296661315015157,Thompson-Sampling
3,3.658740581874432,Thompson-Sampling
3,4.116969587677846,Thompson-Sampling
3,2.5709792057731087,Thompson-Sampling
3,3.144348582483617,Thompson-Sampling
3,3.959703427429577,Thompson-Sampling
3,1.581567621848794,Thompson-Sampling
3,3.9426720076333788,Thompson-Sampling
3,3.1841279508255633,Thompson-Sampling
3,4.797294627663643,Thompson-Sampling
3,3.5999260390455654,Thompson-Sampling
3,2.7172854618470534,Thompson-Sampling
3,3.2269108559261466,Thompson-Sampling
3,2.8660022962661333,Thompson-Sampling
3,3.449089890306584,Thompson-Sampling
3,3.740830351531844,Thompson-Sampling
3,3.898731508009239,Thompson-Sampling
3,3.241118143478027,Thompson-Sampling
3,4.2068647183795465,Thompson-Sampling
3,2.516035007806857,Thompson-Sampling
3,2.8494035955448074,Thompson-Sampling
3,4.275406899498117,Thompson-Sampling
3,2.3089211767472206,Thompson-Sampling
3,2.8580631696955745,Thompson-Sampling
3,5.512379158875362,Thompson-Sampling
3,5.739176043544933,Thompson-Sampling
3,7.091849648352854,Thompson-Sampling
3,5.428104589047953,Thompson-Sampling
3,3.630984806465438,Thompson-Sampling
3,4.277366271919923,Thompson-Sampling
3,5.176074604426216,Thompson-Sampling
3,4.691056841427363,Thompson-Sampling
3,3.9693645255097096,Thompson-Sampling
3,3.029445378088393,Thompson-Sampling
3,2.847917530960178,Thompson-Sampling
3,4.54874945986702,Thompson-Sampling
3,5.54122057571687,Thompson-Sampling
3,4.089733606106764,Thompson-Sampling
3,3.523943515377877,Thompson-Sampling
3,4.001649338639418,Thompson-Sampling
3,4.340526338014943,Thompson-Sampling
3,5.651816118127549,Thompson-Sampling
3,3.9365702424608804,Thompson-Sampling
3,5.053801030343644,Thompson-Sampling
3,4.767415926402126,Thompson-Sampling
3,6.320819782996578,Thompson-Sampling
3,3.5128576135876566,Thompson-Sampling
3,4.344323734794646,Thompson-Sampling
3,2.4991765253458116,Thompson-Sampling
3,4.243314412584216,Thompson-Sampling
3,6.143555106276445,Thompson-Sampling
3,4.057956564375863,Thompson-Sampling
3,4.782669764586915,Thompson-Sampling
3,3.8602607416631254,Thompson-Sampling
3,4.554540274353836,Thompson-Sampling
3,3.5761937705660483,Thompson-Sampling
3,4.226059948930593,Thompson-Sampling
3,4.122522872335612,Thompson-Sampling
3,4.857415371429552,Thompson-Sampling
3,3.750753969837135,Thompson-Sampling
3,4.57477230675621,Thompson-Sampling
3,4.6301192559672835,Thompson-Sampling
3,3.2675753620322032,Thompson-Sampling
3,5.333394363757028,Thompson-Sampling
3,2.423563344744793,Thompson-Sampling
3,4.137220071794728,Thompson-Sampling
3,3.6268075856749515,Thompson-Sampling
3,3.7266507888520732,Thompson-Sampling
3,3.245685029560935,Thompson-Sampling
3,2.496179565593828,Thompson-Sampling
3,1.916866696258405,Thompson-Sampling
3,5.532717835033785,Thompson-Sampling
3,4.974895983293052,Thompson-Sampling
3,5.000516111218454,Thompson-Sampling
3,4.423506232167898,Thompson-Sampling
3,3.9621283086017027,Thompson-Sampling
3,3.3735737340680974,Thompson-Sampling
3,3.8160936690925067,Thompson-Sampling
3,5.245567441357192,Thompson-Sampling
3,2.936800281499444,Thompson-Sampling
3,4.129068840321408,Thompson-Sampling
3,0.4156412638721694,Thompson-Sampling
3,5.139374224085051,Thompson-Sampling
3,2.978563409460864,Thompson-Sampling
3,5.487632773687119,Thompson-Sampling
3,5.375706826108573,Thompson-Sampling
3,4.1310607589656945,Thompson-Sampling
3,5.273295957984106,Thompson-Sampling
3,4.894333441672074,Thompson-Sampling
3,3.8137950157702933,Thompson-Sampling
3,3.9273321806046555,Thompson-Sampling
3,4.462465489863709,Thompson-Sampling
3,4.352997643465924,Thompson-Sampling
3,6.148327278095778,Thompson-Sampling
3,3.4830504142098566,Thompson-Sampling
3,3.7901124874548957,Thompson-Sampling
3,3.3720832831292498,Thompson-Sampling
3,4.423533250337282,Thompson-Sampling
3,2.0633932653973677,Thompson-Sampling
3,5.634893627686266,Thompson-Sampling
3,3.861973117643555,Thompson-Sampling
3,3.3169892486860744,Thompson-Sampling
3,3.686603109633626,Thompson-Sampling
3,5.079331447591038,Thompson-Sampling
3,5.680892371684646,Thompson-Sampling
3,4.816005935676383,Thompson-Sampling
3,4.313717047165618,Thompson-Sampling
3,5.216554470857698,Thompson-Sampling
3,3.3305638394041397,Thompson-Sampling
3,5.6767445555407265,Thompson-Sampling
3,4.217925199474573,Thompson-Sampling
3,4.963002076788244,Thompson-Sampling
3,3.88338719571292,Thompson-Sampling
3,3.0675526500906662,Thompson-Sampling
3,3.2440928519158456,Thompson-Sampling
3,4.717884029312525,Thompson-Sampling
3,5.173643262669651,Thompson-Sampling
3,4.528983214568558,Thompson-Sampling
3,4.43276417948395,Thompson-Sampling
3,2.9687946736072024,Thompson-Sampling
3,4.281447035040135,Thompson-Sampling
3,2.571985065565705,Thompson-Sampling
3,3.6734665502748687,Thompson-Sampling
3,4.843307501575985,Thompson-Sampling
3,3.8463639534199796,Thompson-Sampling
3,4.721374497204739,Thompson-Sampling
3,5.729892480630333,Thompson-Sampling
3,3.0614598910377,Thompson-Sampling
3,3.3937214230712387,Thompson-Sampling
3,3.143928876599034,Thompson-Sampling
3,4.462252991514501,Thompson-Sampling
3,3.71086784364111,Thompson-Sampling
3,3.420109599167727,Thompson-Sampling
3,4.2407665020788885,Thompson-Sampling
3,2.6783480820176853,Thompson-Sampling
3,3.455114423232208,Thompson-Sampling
3,4.583752663653838,Thompson-Sampling
3,4.646759493423904,Thompson-Sampling
3,4.509808513032739,Thompson-Sampling
3,3.2445776697839506,Thompson-Sampling
3,4.714561381894853,Thompson-Sampling
3,4.284331437786292,Thompson-Sampling
3,4.43100832235781,Thompson-Sampling
3,2.311969722150688,Thompson-Sampling
3,4.5834598717527895,Thompson-Sampling
3,4.202720846826255,Thompson-Sampling
3,3.098467197290979,Thompson-Sampling
3,3.2929275554351896,Thompson-Sampling
3,4.00097619348437,Thompson-Sampling
3,4.708755579133445,Thompson-Sampling
3,5.423378562551334,Thompson-Sampling
3,2.3131712750668774,Thompson-Sampling
3,4.820418237687027,Thompson-Sampling
3,2.841493041290339,Thompson-Sampling
3,3.6383244228702307,Thompson-Sampling
3,4.642928612933056,Thompson-Sampling
3,6.158134312533939,Thompson-Sampling
3,5.372576695215782,Thompson-Sampling
3,5.074109493116163,Thompson-Sampling
3,3.815907057772572,Thompson-Sampling
3,4.000595850878794,Thompson-Sampling
3,1.8226454447130807,Thompson-Sampling
3,4.757840408188231,Thompson-Sampling
3,4.667497235805094,Thompson-Sampling
3,3.692115376600373,Thompson-Sampling
3,2.2846514214347855,Thompson-Sampling
3,2.5657222702074227,Thompson-Sampling
3,4.423026410303686,Thompson-Sampling
3,4.411343660967332,Thompson-Sampling
3,4.810749035866691,Thompson-Sampling
3,3.0285399666171697,Thompson-Sampling
3,4.416627195522957,Thompson-Sampling
3,3.9916127602140743,Thompson-Sampling
3,2.4845849998031775,Thompson-Sampling
3,3.468702485698773,Thompson-Sampling
3,4.336226445003733,Thompson-Sampling
3,2.97129938683618,Thompson-Sampling
3,3.2961598136277983,Thompson-Sampling
3,3.6330389195810833,Thompson-Sampling
3,4.624661609264733,Thompson-Sampling
3,3.3692215622438932,Thompson-Sampling
3,3.3760127487517817,Thompson-Sampling
3,3.663501611960738,Thompson-Sampling
3,6.5104798015134735,Thompson-Sampling
3,4.454478344173267,Thompson-Sampling
3,3.995565103040718,Thompson-Sampling
3,3.9445145217786695,Thompson-Sampling
3,5.085419823806506,Thompson-Sampling
3,3.3279951653693995,Thompson-Sampling
3,4.726619053022007,Thompson-Sampling
3,3.9887144281822104,Thompson-Sampling
3,3.3648852356312746,Thompson-Sampling
3,3.6590271066330446,Thompson-Sampling
3,3.51915579195244,Thompson-Sampling
3,1.771889773668029,Thompson-Sampling
3,3.0408819640472107,Thompson-Sampling
3,3.7157738985342164,Thompson-Sampling
3,2.7475669130292104,Thompson-Sampling
3,3.9628985211791488,Thompson-Sampling
3,2.2390418525871754,Thompson-Sampling
3,3.7664312838541054,Thompson-Sampling
3,4.782542254473048,Thompson-Sampling
3,4.196191857317644,Thompson-Sampling
3,5.466755106958164,Thompson-Sampling
3,2.7063013995526264,Thompson-Sampling
3,4.167545124293451,Thompson-Sampling
3,4.108539835907595,Thompson-Sampling
3,3.8568186192663148,Thompson-Sampling
3,3.7722560413478248,Thompson-Sampling
3,2.4570317341392314,Thompson-Sampling
3,4.328561900156534,Thompson-Sampling
3,4.325859421249342,Thompson-Sampling
3,4.8118449541594845,Thompson-Sampling
3,3.101008660831418,Thompson-Sampling
3,4.03699813964196,Thompson-Sampling
3,4.518613889944967,Thompson-Sampling
3,3.502571219294554,Thompson-Sampling
3,4.027954877443764,Thompson-Sampling
3,4.3173965180005425,Thompson-Sampling
3,2.44535646346751,Thompson-Sampling
3,5.1250057867833725,Thompson-Sampling
3,4.740279630893401,Thompson-Sampling
3,2.9618917945292846,Thompson-Sampling
3,2.491256195863601,Thompson-Sampling
3,5.058707336123,Thompson-Sampling
3,5.888414017189564,Thompson-Sampling
3,4.729800374272074,Thompson-Sampling
3,3.3247364384093827,Thompson-Sampling
3,3.8762110622329846,Thompson-Sampling
3,5.336963740404331,Thompson-Sampling
3,3.1435166201297924,Thompson-Sampling
3,4.150002283159244,Thompson-Sampling
3,3.7148306282507453,Thompson-Sampling
3,3.878934001623482,Thompson-Sampling
3,5.194725049315538,Thompson-Sampling
3,2.5887461231424433,Thompson-Sampling
3,4.284969618009798,Thompson-Sampling
3,5.936057184542242,Thompson-Sampling
3,4.9507386925364685,Thompson-Sampling
3,6.729417036128611,Thompson-Sampling
3,5.322412542497476,Thompson-Sampling
3,2.8124064715115193,Thompson-Sampling
3,4.312292577849889,Thompson-Sampling
3,4.336454789622236,Thompson-Sampling
3,4.284606121813941,Thompson-Sampling
3,3.597869870935004,Thompson-Sampling
3,4.303934903152202,Thompson-Sampling
3,3.9268248125691136,Thompson-Sampling
3,5.241350011205986,Thompson-Sampling
3,4.772889099461077,Thompson-Sampling
3,4.3383272176111936,Thompson-Sampling
3,4.2982897395959245,Thompson-Sampling
3,4.432209626179123,Thompson-Sampling
3,3.6151259993376548,Thompson-Sampling
3,5.5378472088549655,Thompson-Sampling
3,4.046197811277363,Thompson-Sampling
3,3.8850284268140682,Thompson-Sampling
3,4.695528491498066,Thompson-Sampling
3,3.4876715193445857,Thompson-Sampling
3,2.212453504201554,Thompson-Sampling
3,4.697496170842068,Thompson-Sampling
3,4.6339584390883495,Thompson-Sampling
3,3.5545910533677905,Thompson-Sampling
3,3.259772867300033,Thompson-Sampling
3,4.181195365761408,Thompson-Sampling
3,5.552522089041316,Thompson-Sampling
3,4.634709848998378,Thompson-Sampling
3,2.6918599535023686,Thompson-Sampling
3,2.9664267146614502,Thompson-Sampling
3,5.271715536166247,Thompson-Sampling
3,2.885436508118441,Thompson-Sampling
3,3.9966678407549225,Thompson-Sampling
3,3.7849883195469305,Thompson-Sampling
3,4.784002546511489,Thompson-Sampling
3,3.875803203906524,Thompson-Sampling
3,2.8089366504745144,Thompson-Sampling
3,2.80276536428031,Thompson-Sampling
3,3.843815322885016,Thompson-Sampling
3,4.891375673616672,Thompson-Sampling
3,3.5840469135703192,Thompson-Sampling
3,5.077815464637541,Thompson-Sampling
3,4.244366801399485,Thompson-Sampling
3,3.579289372663964,Thompson-Sampling
3,3.992366475066305,Thompson-Sampling
3,4.430123029705989,Thompson-Sampling
3,2.8615433070274756,Thompson-Sampling
3,5.642691147675575,Thompson-Sampling
3,4.912533310557581,Thompson-Sampling
3,2.842352328534825,Thompson-Sampling
3,3.7372676041817208,Thompson-Sampling
3,3.1780740272840964,Thompson-Sampling
3,4.727812056653155,Thompson-Sampling
3,2.576602361455783,Thompson-Sampling
3,3.23201658007725,Thompson-Sampling
3,3.322427641868261,Thompson-Sampling
3,5.129444139284405,Thompson-Sampling
3,5.787627016144833,Thompson-Sampling
3,5.792971943466557,Thompson-Sampling
3,4.300199625723957,Thompson-Sampling
3,3.635618722069451,Thompson-Sampling
3,5.089416810089616,Thompson-Sampling
3,2.4473181668211472,Thompson-Sampling
3,3.6287263686815088,Thompson-Sampling
3,2.69837444142854,Thompson-Sampling
3,3.7570313377538835,Thompson-Sampling
3,4.011808326879293,Thompson-Sampling
3,3.41414854121465,Thompson-Sampling
3,4.92192421815754,Thompson-Sampling
3,3.876435349788071,Thompson-Sampling
3,5.0099266395064594,Thompson-Sampling
3,3.7073299327521423,Thompson-Sampling
3,4.328588300594601,Thompson-Sampling
3,4.68180627686078,Thompson-Sampling
3,2.8640804240933755,Thompson-Sampling
3,3.2801526179204696,Thompson-Sampling
3,3.749730885521059,Thompson-Sampling
3,3.7548708076320327,Thompson-Sampling
3,3.7342601361198318,Thompson-Sampling
3,3.723876646927199,Thompson-Sampling
3,4.270138850967832,Thompson-Sampling
3,2.3180600325054437,Thompson-Sampling
3,3.8087214594340875,Thompson-Sampling
3,4.022082482957398,Thompson-Sampling
3,2.712634553952511,Thompson-Sampling
3,4.633591060583151,Thompson-Sampling
3,5.465357220198053,Thompson-Sampling
3,4.907903985748202,Thompson-Sampling
3,4.4191838624618835,Thompson-Sampling
3,5.389859104068768,Thompson-Sampling
3,2.65844601535218,Thompson-Sampling
3,3.317810191131469,Thompson-Sampling
3,5.498672457657492,Thompson-Sampling
3,1.8257004382604305,Thompson-Sampling
3,3.7481018524851284,Thompson-Sampling
3,4.379926036528355,Thompson-Sampling
3,4.171608025051797,Thompson-Sampling
3,2.8335002805707603,Thompson-Sampling
3,4.98201679045115,Thompson-Sampling
3,3.749098850224356,Thompson-Sampling
3,4.5839058650161455,Thompson-Sampling
3,4.180714821051118,Thompson-Sampling
3,4.50134230856964,Thompson-Sampling
3,4.873312580176764,Thompson-Sampling
3,3.6730516677135077,Thompson-Sampling
3,5.459915451119321,Thompson-Sampling
3,4.109810503387502,Thompson-Sampling
3,3.370184856022293,Thompson-Sampling
3,2.6054241839728793,Thompson-Sampling
3,4.434320266595747,Thompson-Sampling
3,4.740550441562006,Thompson-Sampling
3,4.120777236108866,Thompson-Sampling
3,3.745636860161219,Thompson-Sampling
3,3.25120812368696,Thompson-Sampling
3,3.263217338231005,Thompson-Sampling
3,4.4698882338711865,Thompson-Sampling
3,4.170917448975606,Thompson-Sampling
3,4.663992542610734,Thompson-Sampling
3,4.21434176214098,Thompson-Sampling
3,3.8693388449539383,Thompson-Sampling
3,4.574756365769009,Thompson-Sampling
3,6.351252476392331,Thompson-Sampling
3,3.193125840826002,Thompson-Sampling
3,3.6203909879376406,Thompson-Sampling
3,4.8395866252581,Thompson-Sampling
3,4.770332266020153,Thompson-Sampling
3,4.835147993258718,Thompson-Sampling
3,4.338776087182844,Thompson-Sampling
3,4.0580953313523125,Thompson-Sampling
3,3.536450095145582,Thompson-Sampling
3,4.728626117381545,Thompson-Sampling
3,3.5864628613108454,Thompson-Sampling
3,4.560766970452361,Thompson-Sampling
3,3.3459088281003444,Thompson-Sampling
3,3.4609775533423726,Thompson-Sampling
3,4.7243498930666705,Thompson-Sampling
3,1.4317939603368957,Thompson-Sampling
3,5.241313733345548,Thompson-Sampling
3,3.0799078077984383,Thompson-Sampling
3,3.6576367264046312,Thompson-Sampling
3,3.347735710389729,Thompson-Sampling
3,4.505752843344096,Thompson-Sampling
3,2.4614196870248564,Thompson-Sampling
3,3.5272293647088553,Thompson-Sampling
3,4.92058002507626,Thompson-Sampling
3,3.8890963822641704,Thompson-Sampling
3,4.981018110436401,Thompson-Sampling
3,4.813193717652762,Thompson-Sampling
3,4.157673674284091,Thompson-Sampling
3,3.6233512602368076,Thompson-Sampling
3,4.667649502133022,Thompson-Sampling
3,3.0470144999775806,Thompson-Sampling
3,5.343005420321467,Thompson-Sampling
3,2.2101707790272487,Thompson-Sampling
3,2.7820462926247886,Thompson-Sampling
3,5.016778761650274,Thompson-Sampling
3,2.8652909392841055,Thompson-Sampling
3,2.29955996320495,Thompson-Sampling
3,5.113030126691602,Thompson-Sampling
3,4.022843389411559,Thompson-Sampling
3,4.303687631291699,Thompson-Sampling
3,4.2365002519161905,Thompson-Sampling
3,5.689547398143042,Thompson-Sampling
3,4.2009739370430195,Thompson-Sampling
3,3.1336435151602435,Thompson-Sampling
3,3.5390751333372013,Thompson-Sampling
3,3.5351231792316513,Thompson-Sampling
3,1.7039687475709036,Thompson-Sampling
3,2.5376868475494048,Thompson-Sampling
3,5.402543823540905,Thompson-Sampling
3,3.947304978881274,Thompson-Sampling
3,5.008290838778209,Thompson-Sampling
3,4.963426132353448,Thompson-Sampling
3,4.252677950182116,Thompson-Sampling
3,5.245509669199442,Thompson-Sampling
3,2.590405672412995,Thompson-Sampling
3,3.37452618417682,Thompson-Sampling
3,3.1902561090580877,Thompson-Sampling
3,2.4891882855802474,Thompson-Sampling
3,2.555160192116311,Thompson-Sampling
3,2.816313033177522,Thompson-Sampling
3,4.827362962553549,Thompson-Sampling
3,3.3390900372065686,Thompson-Sampling
3,3.5556872203859244,Thompson-Sampling
3,3.645055957583745,Thompson-Sampling
3,4.616801298778637,Thompson-Sampling
3,4.390466388297533,Thompson-Sampling
3,5.359507432551313,Thompson-Sampling
3,3.0423290041581854,Thompson-Sampling
3,3.9330180439457356,Thompson-Sampling
3,2.0269501364005924,Thompson-Sampling
3,4.458756833727937,Thompson-Sampling
3,3.189342215280428,Thompson-Sampling
3,1.7944512969563253,Thompson-Sampling
3,3.582111639438121,Thompson-Sampling
3,3.537256519940987,Thompson-Sampling
3,5.445616871755737,Thompson-Sampling
3,1.8981988773680265,Thompson-Sampling
3,5.255756226108023,Thompson-Sampling
3,4.668000419953069,Thompson-Sampling
3,3.0768815936182015,Thompson-Sampling
3,3.694363499440608,Thompson-Sampling
3,3.950958098123989,Thompson-Sampling
3,3.69697626161597,Thompson-Sampling
3,4.780666133307953,Thompson-Sampling
3,3.924697119407369,Thompson-Sampling
3,2.5366087191248736,Thompson-Sampling
3,3.4803737090726874,Thompson-Sampling
3,3.884567180896648,Thompson-Sampling
3,4.164634781777717,Thompson-Sampling
3,1.9211345164769305,Thompson-Sampling
3,2.800496918909018,Thompson-Sampling
3,3.897729749451627,Thompson-Sampling
3,4.748356963512574,Thompson-Sampling
3,3.0092351510351367,Thompson-Sampling
3,4.483475031335289,Thompson-Sampling
3,4.49092004390613,Thompson-Sampling
3,4.287972950052726,Thompson-Sampling
3,4.029975768923752,Thompson-Sampling
3,3.4328362973092834,Thompson-Sampling
3,4.767267238878431,Thompson-Sampling
3,2.5641204541310976,Thompson-Sampling
3,4.950691064678025,Thompson-Sampling
3,5.865025611813153,Thompson-Sampling
3,3.808979102566753,Thompson-Sampling
3,3.1353140555763326,Thompson-Sampling
3,2.022452287740002,Thompson-Sampling
3,4.529435096896468,Thompson-Sampling
3,4.831779400063837,Thompson-Sampling
3,3.230505616791235,Thompson-Sampling
3,6.753999533030493,Thompson-Sampling
3,3.065407758048356,Thompson-Sampling
3,3.0571337558956513,Thompson-Sampling
3,4.950315151154903,Thompson-Sampling
3,3.604466701167581,Thompson-Sampling
3,3.3994884090770396,Thompson-Sampling
3,3.416590503546724,Thompson-Sampling
3,3.929011072327247,Thompson-Sampling
3,4.445877746608195,Thompson-Sampling
3,3.6963269907477043,Thompson-Sampling
3,2.670812399986519,Thompson-Sampling
3,5.637532644997679,Thompson-Sampling
3,5.090596176502872,Thompson-Sampling
3,5.257491323311898,Thompson-Sampling
3,3.786997040283685,Thompson-Sampling
3,3.212042166435899,Thompson-Sampling
3,4.990656857400386,Thompson-Sampling
3,4.0808468237982325,Thompson-Sampling
3,2.234242759709127,Thompson-Sampling
3,5.673457219077872,Thompson-Sampling
3,2.6148407575556507,Thompson-Sampling
3,3.9483947660089593,Thompson-Sampling
3,1.300211822293972,Thompson-Sampling
3,3.13107014777583,Thompson-Sampling
3,4.169470755130734,Thompson-Sampling
3,4.080405942253731,Thompson-Sampling
3,3.5813339783752176,Thompson-Sampling
3,4.31240034721237,Thompson-Sampling
3,5.30398115645331,Thompson-Sampling
3,3.296890022008942,Thompson-Sampling
