Bandit,Reward,Algorithm
3,5.816733446946092,Thompson-Sampling
3,4.920642797056639,Thompson-Sampling
3,5.188209467684134,Thompson-Sampling
3,4.22900627668623,Thompson-Sampling
3,4.651244456517795,Thompson-Sampling
3,3.5453981071050036,Thompson-Sampling
3,2.3058191264789336,Thompson-Sampling
3,4.661507436471822,Thompson-Sampling
3,4.5559888989082395,Thompson-Sampling
3,3.1755649088091533,Thompson-Sampling
3,5.013321666995148,Thompson-Sampling
3,3.3450648533271075,Thompson-Sampling
3,4.601583534181879,Thompson-Sampling
3,3.870841629980316,Thompson-Sampling
3,5.07849052910305,Thompson-Sampling
3,4.637814705887662,Thompson-Sampling
3,3.472955630306428,Thompson-Sampling
3,5.021157257921998,Thompson-Sampling
3,5.343295627164643,Thompson-Sampling
3,4.348243594944931,Thompson-Sampling
3,3.1232703427335426,Thompson-Sampling
3,5.25668342947072,Thompson-Sampling
3,3.9956299512960776,Thompson-Sampling
3,3.901289207104031,Thompson-Sampling
3,3.6576735816482624,Thompson-Sampling
3,4.36587922992726,Thompson-Sampling
3,5.357043000742712,Thompson-Sampling
3,3.7768544393543584,Thompson-Sampling
3,3.4899820798717727,Thompson-Sampling
3,3.933387019506003,Thompson-Sampling
3,4.038235749419232,Thompson-Sampling
3,3.5261318242060784,Thompson-Sampling
3,4.868179041069608,Thompson-Sampling
3,3.886471178057066,Thompson-Sampling
3,3.234981514949303,Thompson-Sampling
3,4.496316574436398,Thompson-Sampling
3,2.3853575505118005,Thompson-Sampling
3,2.4881702893041897,Thompson-Sampling
3,3.78975956450185,Thompson-Sampling
3,3.2180093079945187,Thompson-Sampling
3,3.6801786815820727,Thompson-Sampling
3,3.6050095092277785,Thompson-Sampling
3,3.4297256031800503,Thompson-Sampling
3,3.265037414495265,Thompson-Sampling
3,4.299027390970597,Thompson-Sampling
3,1.905058170528486,Thompson-Sampling
3,4.9960711363227555,Thompson-Sampling
3,3.8709292267335234,Thompson-Sampling
3,3.485897637464774,Thompson-Sampling
3,3.937896327805477,Thompson-Sampling
3,3.7507554306129127,Thompson-Sampling
3,3.3239765000154424,Thompson-Sampling
3,3.4029207379375443,Thompson-Sampling
3,4.799824400205686,Thompson-Sampling
3,3.9956302765501612,Thompson-Sampling
3,5.457531597081919,Thompson-Sampling
3,4.978234071786355,Thompson-Sampling
3,2.7976374476611365,Thompson-Sampling
3,3.7158946820643926,Thompson-Sampling
3,4.027821263131987,Thompson-Sampling
3,3.1706579179760026,Thompson-Sampling
3,4.7875421402294025,Thompson-Sampling
3,3.805515003542451,Thompson-Sampling
3,4.442296102141443,Thompson-Sampling
3,4.484136048451396,Thompson-Sampling
3,3.7081093478160687,Thompson-Sampling
3,3.004862492126223,Thompson-Sampling
3,5.897379812508439,Thompson-Sampling
3,3.168889271404571,Thompson-Sampling
3,4.447245853436114,Thompson-Sampling
3,2.78204661205275,Thompson-Sampling
3,4.05862782051654,Thompson-Sampling
3,4.314701044116304,Thompson-Sampling
3,4.051171085659114,Thompson-Sampling
3,3.8562442313592915,Thompson-Sampling
3,4.670672499789309,Thompson-Sampling
3,4.972643474778696,Thompson-Sampling
3,3.8299594498283267,Thompson-Sampling
3,2.8008033625808784,Thompson-Sampling
3,4.964628183246078,Thompson-Sampling
3,5.6064176658805716,Thompson-Sampling
3,3.8899355055907203,Thompson-Sampling
3,4.745384953019682,Thompson-Sampling
3,4.363031770024771,Thompson-Sampling
3,3.3627045864736287,Thompson-Sampling
3,3.366764532342754,Thompson-Sampling
3,1.950718449207622,Thompson-Sampling
3,4.75722443892477,Thompson-Sampling
3,3.4963275297794123,Thompson-Sampling
3,5.561223110065718,Thompson-Sampling
3,4.525880066708657,Thompson-Sampling
3,4.491646070003069,Thompson-Sampling
3,4.426971774799326,Thompson-Sampling
3,4.4556998653011775,Thompson-Sampling
3,5.096053485779111,Thompson-Sampling
3,4.8904347594085,Thompson-Sampling
3,3.5567722217755926,Thompson-Sampling
3,4.023911830888586,Thompson-Sampling
3,4.097800339696614,Thompson-Sampling
3,2.7711728722819147,Thompson-Sampling
3,3.9388312278260234,Thompson-Sampling
3,4.100642607316603,Thompson-Sampling
3,4.313931361240848,Thompson-Sampling
3,3.4435965190545454,Thompson-Sampling
3,2.5480620393779634,Thompson-Sampling
3,4.593137555824541,Thompson-Sampling
3,3.539089025858766,Thompson-Sampling
3,5.123419821608469,Thompson-Sampling
3,2.9616899770629894,Thompson-Sampling
3,4.341159911960239,Thompson-Sampling
3,4.130808763800068,Thompson-Sampling
3,2.530196330681495,Thompson-Sampling
3,4.4199322166891735,Thompson-Sampling
3,3.1855910900946345,Thompson-Sampling
3,4.242644588256962,Thompson-Sampling
3,4.867558083525721,Thompson-Sampling
3,4.72263911161663,Thompson-Sampling
3,2.284487854806843,Thompson-Sampling
3,4.0844302536544665,Thompson-Sampling
3,3.3695423605966974,Thompson-Sampling
3,4.985456306699801,Thompson-Sampling
3,1.9477648233091807,Thompson-Sampling
3,3.320413364099842,Thompson-Sampling
3,3.0742670396204086,Thompson-Sampling
3,3.9750715961540233,Thompson-Sampling
3,3.5627074151519356,Thompson-Sampling
3,4.318187977660021,Thompson-Sampling
3,4.483913223837463,Thompson-Sampling
3,3.282130916765018,Thompson-Sampling
3,4.380331715645765,Thompson-Sampling
3,6.667501801911301,Thompson-Sampling
3,3.817325610878294,Thompson-Sampling
3,6.123142087466428,Thompson-Sampling
3,2.5074787228727926,Thompson-Sampling
3,5.739348890410707,Thompson-Sampling
3,3.9277083658693157,Thompson-Sampling
3,5.073370466370878,Thompson-Sampling
3,2.641081838069046,Thompson-Sampling
3,4.503782686864602,Thompson-Sampling
3,3.3124980512177395,Thompson-Sampling
3,5.541177315057135,Thompson-Sampling
3,2.852994613563299,Thompson-Sampling
3,4.697721751464493,Thompson-Sampling
3,4.7986415646017,Thompson-Sampling
3,2.335996297283735,Thompson-Sampling
3,1.5303674331576982,Thompson-Sampling
3,4.46596992334069,Thompson-Sampling
3,2.692159258061058,Thompson-Sampling
3,4.094238491976286,Thompson-Sampling
3,4.394808676246875,Thompson-Sampling
3,2.44106104323017,Thompson-Sampling
3,5.379242129740459,Thompson-Sampling
3,5.582384620573688,Thompson-Sampling
3,4.167921602518216,Thompson-Sampling
3,4.449815572827799,Thompson-Sampling
3,4.183335409368839,Thompson-Sampling
3,4.089421325663606,Thompson-Sampling
3,4.932680763467578,Thompson-Sampling
3,6.3562829612836875,Thompson-Sampling
3,5.446320296418378,Thompson-Sampling
3,4.714485020991724,Thompson-Sampling
3,3.5327537013365746,Thompson-Sampling
3,6.353760037711197,Thompson-Sampling
3,2.541770474261806,Thompson-Sampling
3,4.044607361119753,Thompson-Sampling
3,3.6749415213521766,Thompson-Sampling
3,3.5442596382310207,Thompson-Sampling
3,3.7091507443888743,Thompson-Sampling
3,3.9064803091968785,Thompson-Sampling
3,5.096996012776831,Thompson-Sampling
3,5.832098718729363,Thompson-Sampling
3,3.334519299209399,Thompson-Sampling
3,3.8654141771097836,Thompson-Sampling
3,1.5051926458225902,Thompson-Sampling
3,4.337789914256659,Thompson-Sampling
3,6.334153413766064,Thompson-Sampling
3,4.3165780098481275,Thompson-Sampling
3,3.017754846117965,Thompson-Sampling
3,4.27711674956741,Thompson-Sampling
3,2.407258477256721,Thompson-Sampling
3,3.170889531421658,Thompson-Sampling
3,3.7237910258724063,Thompson-Sampling
3,2.798888463364647,Thompson-Sampling
3,4.291007908982514,Thompson-Sampling
3,2.6922412668382454,Thompson-Sampling
3,2.9082869739065953,Thompson-Sampling
3,5.2996010941083345,Thompson-Sampling
3,4.762571619785141,Thompson-Sampling
3,4.678975195663452,Thompson-Sampling
3,4.722021966762268,Thompson-Sampling
3,3.1974274741548445,Thompson-Sampling
3,3.688608425554614,Thompson-Sampling
3,5.095872765245997,Thompson-Sampling
3,3.390425764726601,Thompson-Sampling
3,3.6627321937158057,Thompson-Sampling
3,3.0041812474487046,Thompson-Sampling
3,4.146026045177203,Thompson-Sampling
3,4.099084580967559,Thompson-Sampling
3,2.2305684745829986,Thompson-Sampling
3,6.130639566252881,Thompson-Sampling
3,4.185094515977766,Thompson-Sampling
3,5.629546286779202,Thompson-Sampling
3,3.616889367224238,Thompson-Sampling
3,3.961926847791641,Thompson-Sampling
3,5.920532311288186,Thompson-Sampling
3,3.2987515333667123,Thompson-Sampling
3,3.9235490245759306,Thompson-Sampling
3,2.7824535103403223,Thompson-Sampling
3,3.8953757072971116,Thompson-Sampling
3,3.3696683522154665,Thompson-Sampling
3,4.59961772297204,Thompson-Sampling
3,4.546475015525732,Thompson-Sampling
3,4.530670460311924,Thompson-Sampling
3,3.372263217430172,Thompson-Sampling
3,2.205449724088393,Thompson-Sampling
3,4.387118065153756,Thompson-Sampling
3,1.9529348637069646,Thompson-Sampling
3,3.1507417997064437,Thompson-Sampling
3,4.514007171042358,Thompson-Sampling
3,2.700170276375399,Thompson-Sampling
3,4.434095888785917,Thompson-Sampling
3,3.6494097172030737,Thompson-Sampling
3,3.3270644665259783,Thompson-Sampling
3,4.082981725535857,Thompson-Sampling
3,3.2418147647005804,Thompson-Sampling
3,5.276918973436475,Thompson-Sampling
3,4.52819072841083,Thompson-Sampling
3,3.859116959062511,Thompson-Sampling
3,3.795749473004072,Thompson-Sampling
3,5.227261912059891,Thompson-Sampling
3,2.7758888669291517,Thompson-Sampling
3,4.449983093190959,Thompson-Sampling
3,4.552191457040705,Thompson-Sampling
3,5.285442310621926,Thompson-Sampling
3,3.8473552895301557,Thompson-Sampling
3,3.764024432427865,Thompson-Sampling
3,4.783573368086208,Thompson-Sampling
3,3.1840787296047433,Thompson-Sampling
3,4.051152190669725,Thompson-Sampling
3,4.16827785512977,Thompson-Sampling
3,2.9882363328146067,Thompson-Sampling
3,2.8857306826313383,Thompson-Sampling
3,3.394393482414058,Thompson-Sampling
3,6.151990575253443,Thompson-Sampling
3,2.8425386918942785,Thompson-Sampling
3,3.8348187860623426,Thompson-Sampling
3,3.431822163583673,Thompson-Sampling
3,3.95899872457542,Thompson-Sampling
3,2.910134110627877,Thompson-Sampling
3,4.246289345882543,Thompson-Sampling
3,2.2157500785148265,Thompson-Sampling
3,4.441882785797831,Thompson-Sampling
3,3.19947506823652,Thompson-Sampling
3,2.4816609941600207,Thompson-Sampling
3,3.2951198817117895,Thompson-Sampling
3,4.17727048868934,Thompson-Sampling
3,5.7396272901171645,Thompson-Sampling
3,3.2465753070238397,Thompson-Sampling
3,3.1573638219448363,Thompson-Sampling
3,3.983238162770687,Thompson-Sampling
3,4.323767214807642,Thompson-Sampling
3,5.344998316439559,Thompson-Sampling
3,2.0055578138613708,Thompson-Sampling
3,4.517262804857043,Thompson-Sampling
3,5.3461833171217945,Thompson-Sampling
3,1.7235058286552785,Thompson-Sampling
3,4.397174948817281,Thompson-Sampling
3,4.017888104202348,Thompson-Sampling
3,2.574921954812556,Thompson-Sampling
3,6.107090599328235,Thompson-Sampling
3,3.284160501077211,Thompson-Sampling
3,3.3037854286360884,Thompson-Sampling
3,2.619031563138501,Thompson-Sampling
3,3.7041416729021384,Thompson-Sampling
3,4.492885302512576,Thompson-Sampling
3,3.546754776761305,Thompson-Sampling
3,2.938154575919687,Thompson-Sampling
3,2.8157120444351005,Thompson-Sampling
3,4.413642932450991,Thompson-Sampling
3,5.412244380481557,Thompson-Sampling
3,3.145910151920818,Thompson-Sampling
3,4.504708112258739,Thompson-Sampling
3,3.16256684914529,Thompson-Sampling
3,4.308581702048591,Thompson-Sampling
3,5.251271650828992,Thompson-Sampling
3,4.126102563381968,Thompson-Sampling
3,4.237745440611061,Thompson-Sampling
3,3.648255740982685,Thompson-Sampling
3,3.8279561725756066,Thompson-Sampling
3,3.6472365341740858,Thompson-Sampling
3,3.625202993306703,Thompson-Sampling
3,4.153756791412459,Thompson-Sampling
3,3.4183974227272684,Thompson-Sampling
3,3.2450820775301965,Thompson-Sampling
3,3.8374614493368684,Thompson-Sampling
3,3.9940716053897685,Thompson-Sampling
3,4.07294963974543,Thompson-Sampling
3,4.880905827064394,Thompson-Sampling
3,3.62465488528116,Thompson-Sampling
3,6.001114708065559,Thompson-Sampling
3,4.74576214859238,Thompson-Sampling
3,4.250349054555285,Thompson-Sampling
3,5.513167255055357,Thompson-Sampling
3,3.118236259040687,Thompson-Sampling
3,4.031047974518091,Thompson-Sampling
3,1.642789888972843,Thompson-Sampling
3,3.636296439449433,Thompson-Sampling
3,1.5188525456262485,Thompson-Sampling
3,4.356660925508889,Thompson-Sampling
3,3.7154800685110425,Thompson-Sampling
3,6.220201986213635,Thompson-Sampling
3,4.194420384929241,Thompson-Sampling
3,5.059808272040328,Thompson-Sampling
3,3.1984280096830395,Thompson-Sampling
3,4.604142710259376,Thompson-Sampling
3,4.28962158738742,Thompson-Sampling
3,3.8706665559760927,Thompson-Sampling
3,5.1621898057547355,Thompson-Sampling
3,3.7587634759306505,Thompson-Sampling
3,3.7956522966092865,Thompson-Sampling
3,5.036108239314403,Thompson-Sampling
3,4.364702600460506,Thompson-Sampling
3,3.7932937470674735,Thompson-Sampling
3,4.334054120958723,Thompson-Sampling
3,4.960984033218087,Thompson-Sampling
3,3.081079401604325,Thompson-Sampling
3,4.073861751589081,Thompson-Sampling
3,3.7278973702386513,Thompson-Sampling
3,5.006802348404666,Thompson-Sampling
3,2.40210641027239,Thompson-Sampling
3,3.1361704814915536,Thompson-Sampling
3,3.104227306507806,Thompson-Sampling
3,4.434489774751962,Thompson-Sampling
3,5.888925270126038,Thompson-Sampling
3,5.594378035422192,Thompson-Sampling
3,3.788631843280747,Thompson-Sampling
3,1.1519714989665815,Thompson-Sampling
3,1.9665690832400857,Thompson-Sampling
3,3.4172931614573097,Thompson-Sampling
3,4.1762443080046765,Thompson-Sampling
3,2.854446555818249,Thompson-Sampling
3,3.8623620170044477,Thompson-Sampling
3,3.2392514625674766,Thompson-Sampling
3,3.8528410593269857,Thompson-Sampling
3,3.391824472130094,Thompson-Sampling
3,2.993801764129838,Thompson-Sampling
3,4.544136423130087,Thompson-Sampling
3,4.127104118945049,Thompson-Sampling
3,1.9843629866812642,Thompson-Sampling
3,4.817571643174289,Thompson-Sampling
3,4.0405649476922765,Thompson-Sampling
3,5.618357071718092,Thompson-Sampling
3,3.9398936474974757,Thompson-Sampling
3,3.609942336749275,Thompson-Sampling
3,4.24871477855967,Thompson-Sampling
3,3.7400559751106575,Thompson-Sampling
3,4.219202496205319,Thompson-Sampling
3,5.213758985086347,Thompson-Sampling
3,3.6731361939190803,Thompson-Sampling
3,3.9099831797549163,Thompson-Sampling
3,3.9422965428236103,Thompson-Sampling
3,4.094595652758121,Thompson-Sampling
3,3.2834060956712827,Thompson-Sampling
3,3.2554966366490916,Thompson-Sampling
3,4.234187241244602,Thompson-Sampling
3,3.1078021325061673,Thompson-Sampling
3,4.527119235873096,Thompson-Sampling
3,3.9930129566371826,Thompson-Sampling
3,4.819169048974109,Thompson-Sampling
3,3.9551166878877173,Thompson-Sampling
3,3.043068088997281,Thompson-Sampling
3,5.480793805710092,Thompson-Sampling
3,3.651251848384881,Thompson-Sampling
3,2.9081702156929685,Thompson-Sampling
3,1.7902169678219613,Thompson-Sampling
3,3.757037476748068,Thompson-Sampling
3,2.4832687660060224,Thompson-Sampling
3,4.376860927506837,Thompson-Sampling
3,3.69436229517135,Thompson-Sampling
3,5.014633192188248,Thompson-Sampling
3,4.121629056913949,Thompson-Sampling
3,5.172542284320391,Thompson-Sampling
3,1.747275267061593,Thompson-Sampling
3,3.9468162411337877,Thompson-Sampling
3,3.9072897128935113,Thompson-Sampling
3,4.260632396141108,Thompson-Sampling
3,3.0184907073954563,Thompson-Sampling
3,4.063720546563852,Thompson-Sampling
3,4.5643283993192965,Thompson-Sampling
3,3.8379922519214724,Thompson-Sampling
3,4.0202008032390735,Thompson-Sampling
3,2.6641298569377705,Thompson-Sampling
3,2.7812768605399363,Thompson-Sampling
3,4.413685122749396,Thompson-Sampling
3,3.6831105519595426,Thompson-Sampling
3,4.221517164299475,Thompson-Sampling
3,4.939446683107038,Thompson-Sampling
3,3.3723215261861688,Thompson-Sampling
3,4.385581309861078,Thompson-Sampling
3,4.503629263153835,Thompson-Sampling
3,5.329878164932056,Thompson-Sampling
3,4.003366860504765,Thompson-Sampling
3,1.7061776487633153,Thompson-Sampling
3,4.7376625703486575,Thompson-Sampling
3,4.246880577777013,Thompson-Sampling
3,4.851210130332885,Thompson-Sampling
3,4.598894069818805,Thompson-Sampling
3,5.012484396804752,Thompson-Sampling
3,3.6067697537883556,Thompson-Sampling
3,4.049972313830261,Thompson-Sampling
3,4.7790693436356735,Thompson-Sampling
3,4.790796575352468,Thompson-Sampling
3,5.741955792158638,Thompson-Sampling
3,4.718654318735948,Thompson-Sampling
3,4.278211940128208,Thompson-Sampling
3,4.857957741195767,Thompson-Sampling
3,3.2140935593512094,Thompson-Sampling
3,3.4752648451022523,Thompson-Sampling
3,2.5333136687643067,Thompson-Sampling
3,4.538558230102619,Thompson-Sampling
3,4.487311474087973,Thompson-Sampling
3,2.351471174894481,Thompson-Sampling
3,4.339083866266869,Thompson-Sampling
3,2.4694422868734556,Thompson-Sampling
3,4.131896143583082,Thompson-Sampling
3,4.851476747857212,Thompson-Sampling
3,3.2420011590745927,Thompson-Sampling
3,4.797299767216044,Thompson-Sampling
3,1.4270269371194728,Thompson-Sampling
3,6.510722422031016,Thompson-Sampling
3,4.75933660676131,Thompson-Sampling
3,4.71358122854268,Thompson-Sampling
3,4.3750081701873675,Thompson-Sampling
3,5.337447716058556,Thompson-Sampling
3,3.5860114568401418,Thompson-Sampling
3,3.811997663561236,Thompson-Sampling
3,3.588988081706258,Thompson-Sampling
3,5.076255742116447,Thompson-Sampling
3,3.193131920186753,Thompson-Sampling
3,4.608396334076383,Thompson-Sampling
3,3.4307824515773175,Thompson-Sampling
3,3.8266795268159557,Thompson-Sampling
3,2.8468538509539165,Thompson-Sampling
3,3.242628953865205,Thompson-Sampling
3,2.8905719043848475,Thompson-Sampling
3,3.7092778273552804,Thompson-Sampling
3,4.543911020182319,Thompson-Sampling
3,2.3370962332040204,Thompson-Sampling
3,4.004089473891841,Thompson-Sampling
3,3.2825667487905728,Thompson-Sampling
3,4.801590017850465,Thompson-Sampling
3,4.111778654307139,Thompson-Sampling
3,4.357817188700678,Thompson-Sampling
3,4.082928469409592,Thompson-Sampling
3,3.7747644817582877,Thompson-Sampling
3,3.8393079454941454,Thompson-Sampling
3,6.703296636196408,Thompson-Sampling
3,5.336599960708386,Thompson-Sampling
3,4.276669358105551,Thompson-Sampling
3,3.4530852723579146,Thompson-Sampling
3,2.074047516157328,Thompson-Sampling
3,2.2536929719114807,Thompson-Sampling
3,3.5281776221769103,Thompson-Sampling
3,1.9356384247778893,Thompson-Sampling
3,5.093692449049925,Thompson-Sampling
3,5.297650030055803,Thompson-Sampling
3,3.277035805050553,Thompson-Sampling
3,4.930497086988165,Thompson-Sampling
3,3.472085348632354,Thompson-Sampling
3,3.660489251376823,Thompson-Sampling
3,4.914135121384839,Thompson-Sampling
3,5.565246340292252,Thompson-Sampling
3,3.3097225251878517,Thompson-Sampling
3,5.21130495297672,Thompson-Sampling
3,3.735898267626749,Thompson-Sampling
3,5.182610052503533,Thompson-Sampling
3,5.541153249691266,Thompson-Sampling
3,3.733696230183301,Thompson-Sampling
3,3.5717922563638425,Thompson-Sampling
3,4.429814433703731,Thompson-Sampling
3,3.994989578950652,Thompson-Sampling
3,2.85942315662863,Thompson-Sampling
3,2.1225763222349565,Thompson-Sampling
3,3.44142021193811,Thompson-Sampling
3,6.562155325684638,Thompson-Sampling
3,2.9257228267086037,Thompson-Sampling
3,5.425512073758763,Thompson-Sampling
3,3.384251205885604,Thompson-Sampling
3,3.902260343246647,Thompson-Sampling
3,4.088601770346566,Thompson-Sampling
3,3.021730281670521,Thompson-Sampling
3,4.990604002468524,Thompson-Sampling
3,3.790358765947643,Thompson-Sampling
3,6.738964998536399,Thompson-Sampling
3,3.215582675507411,Thompson-Sampling
3,4.6437184806574985,Thompson-Sampling
3,5.452341850285445,Thompson-Sampling
3,3.4250076422784637,Thompson-Sampling
3,3.7587274995742748,Thompson-Sampling
3,5.324336604532028,Thompson-Sampling
3,5.933678667600779,Thompson-Sampling
3,3.4289815323889323,Thompson-Sampling
3,3.087721904714423,Thompson-Sampling
3,1.7541857007307042,Thompson-Sampling
3,4.486215856135703,Thompson-Sampling
3,3.4824831092995643,Thompson-Sampling
3,2.7260150914369605,Thompson-Sampling
3,3.4512873325771123,Thompson-Sampling
3,4.3048461440234576,Thompson-Sampling
3,2.6797081799079416,Thompson-Sampling
3,6.076253458912191,Thompson-Sampling
3,3.7586462234201647,Thompson-Sampling
3,3.3377349101944573,Thompson-Sampling
3,5.408044225911904,Thompson-Sampling
3,3.8871309936258784,Thompson-Sampling
3,3.7260952179787923,Thompson-Sampling
3,5.0528398181295175,Thompson-Sampling
3,3.4228570847763042,Thompson-Sampling
3,3.2142139679148984,Thompson-Sampling
3,4.315405782838942,Thompson-Sampling
3,3.814797949648112,Thompson-Sampling
3,2.5092855964277287,Thompson-Sampling
3,5.494386964859861,Thompson-Sampling
3,4.310960087706359,Thompson-Sampling
3,3.7339837884186764,Thompson-Sampling
3,3.9107218584861387,Thompson-Sampling
3,2.8343554899617525,Thompson-Sampling
3,4.849737099462614,Thompson-Sampling
3,5.560404739008,Thompson-Sampling
3,4.988357437680762,Thompson-Sampling
3,4.26070358089365,Thompson-Sampling
3,2.4813592739708445,Thompson-Sampling
3,3.8276554513882917,Thompson-Sampling
3,3.7936240461974524,Thompson-Sampling
3,4.63659760786365,Thompson-Sampling
3,5.902298560824754,Thompson-Sampling
3,5.8355607801575555,Thompson-Sampling
3,4.434214178525493,Thompson-Sampling
3,3.0891745360300717,Thompson-Sampling
3,4.599878088285945,Thompson-Sampling
3,5.074664351055247,Thompson-Sampling
3,3.5355776238413017,Thompson-Sampling
3,3.1162807985784804,Thompson-Sampling
3,4.6140251860287265,Thompson-Sampling
3,4.440572527652934,Thompson-Sampling
3,4.670801006052312,Thompson-Sampling
3,3.3242288157818294,Thompson-Sampling
3,1.1626861038253562,Thompson-Sampling
3,6.291168031467464,Thompson-Sampling
3,3.187583672453069,Thompson-Sampling
3,5.666780390183572,Thompson-Sampling
3,3.3779805732241166,Thompson-Sampling
3,4.21923722326234,Thompson-Sampling
3,3.3219901924045736,Thompson-Sampling
3,4.849740236081289,Thompson-Sampling
3,4.975236709165672,Thompson-Sampling
3,6.840849539358227,Thompson-Sampling
3,5.073145040940164,Thompson-Sampling
3,3.831227052380386,Thompson-Sampling
3,3.0361963703615014,Thompson-Sampling
3,3.414732714076528,Thompson-Sampling
3,4.468609793205503,Thompson-Sampling
3,5.378722838850999,Thompson-Sampling
3,5.4867781247719805,Thompson-Sampling
3,3.7481032527948375,Thompson-Sampling
3,4.59943201133367,Thompson-Sampling
3,3.200387095837499,Thompson-Sampling
3,3.9951857737908987,Thompson-Sampling
3,5.504073831525369,Thompson-Sampling
3,3.273755223676173,Thompson-Sampling
3,3.129484447449145,Thompson-Sampling
3,4.871833700293488,Thompson-Sampling
3,3.6918418590342683,Thompson-Sampling
3,3.4637439222343707,Thompson-Sampling
3,4.774881699908782,Thompson-Sampling
3,4.726520635261752,Thompson-Sampling
3,4.213513027867169,Thompson-Sampling
3,5.427389483348444,Thompson-Sampling
3,3.975642868944276,Thompson-Sampling
3,4.847738056359489,Thompson-Sampling
3,4.303641275115157,Thompson-Sampling
3,3.696347963390925,Thompson-Sampling
3,5.534492367316005,Thompson-Sampling
3,3.985391389208215,Thompson-Sampling
3,4.842940991449994,Thompson-Sampling
3,3.445425539396953,Thompson-Sampling
3,3.881790330219862,Thompson-Sampling
3,3.9450702704966427,Thompson-Sampling
3,3.871839601422855,Thompson-Sampling
3,4.849858288240377,Thompson-Sampling
3,2.977751600609573,Thompson-Sampling
3,4.841021498218531,Thompson-Sampling
3,2.5260539456281617,Thompson-Sampling
3,4.684877830746258,Thompson-Sampling
3,2.875702747744934,Thompson-Sampling
3,3.9606948362776517,Thompson-Sampling
3,4.176065329165116,Thompson-Sampling
3,4.837982161696249,Thompson-Sampling
3,2.9067263318586893,Thompson-Sampling
3,3.68423281580661,Thompson-Sampling
3,3.6689741773378355,Thompson-Sampling
3,3.586273780695342,Thompson-Sampling
3,3.5424406603281766,Thompson-Sampling
3,5.077219581865235,Thompson-Sampling
3,3.479814021541367,Thompson-Sampling
3,3.3616939619513175,Thompson-Sampling
3,3.5846338875470396,Thompson-Sampling
3,4.946284647969791,Thompson-Sampling
3,2.1557369811543903,Thompson-Sampling
3,5.471398829174726,Thompson-Sampling
3,2.1796725587417782,Thompson-Sampling
3,5.001987665786773,Thompson-Sampling
3,3.4708275279503775,Thompson-Sampling
3,2.8528359002942425,Thompson-Sampling
3,2.692110906615719,Thompson-Sampling
3,3.7948837988746726,Thompson-Sampling
3,3.648080463308962,Thompson-Sampling
3,3.9728683487108944,Thompson-Sampling
3,3.3092761568221323,Thompson-Sampling
3,1.8115806039572862,Thompson-Sampling
3,3.8407477186764463,Thompson-Sampling
3,4.7771965371426495,Thompson-Sampling
3,0.8142068160765614,Thompson-Sampling
3,5.485966256526696,Thompson-Sampling
3,4.958046749134581,Thompson-Sampling
3,4.120077851726242,Thompson-Sampling
3,4.233616463476052,Thompson-Sampling
3,4.173071904150413,Thompson-Sampling
3,3.753727276918544,Thompson-Sampling
3,2.029216441147608,Thompson-Sampling
3,2.503376208144908,Thompson-Sampling
3,4.125735922509095,Thompson-Sampling
3,5.506277832344056,Thompson-Sampling
3,3.785380153630265,Thompson-Sampling
3,2.472695056283559,Thompson-Sampling
3,2.7214186978961177,Thompson-Sampling
3,1.6240996247080743,Thompson-Sampling
3,6.577576963031072,Thompson-Sampling
3,3.257623211881591,Thompson-Sampling
3,3.6313813209033263,Thompson-Sampling
3,2.425917921718707,Thompson-Sampling
3,4.102304305544595,Thompson-Sampling
3,4.607348638779974,Thompson-Sampling
3,3.6640059116832404,Thompson-Sampling
